"age","education","jobclass","wage"
48,"2. HS Grad","2. Information",70.4760196469445
50,"4. College Grad","2. Information",144.204738892859
29,"4. College Grad","2. Information",99.6894636984864
52,"3. Some College","2. Information",94.0727147457005
46,"2. HS Grad","2. Information",87.9810327856054
40,"2. HS Grad","1. Industrial",94.0727147457005
43,"2. HS Grad","1. Industrial",81.2832532842527
54,"2. HS Grad","1. Industrial",115.375038556391
38,"5. Advanced Degree","2. Information",107.903923866876
32,"3. Some College","1. Industrial",101.402052302992
28,"4. College Grad","2. Information",144.479422679423
33,"5. Advanced Degree","1. Industrial",145.143601176911
44,"5. Advanced Degree","1. Industrial",163.515863976238
41,"2. HS Grad","2. Information",81.2832532842527
31,"1. < HS Grad","1. Industrial",40.4056652596845
48,"4. College Grad","2. Information",97.4932940453934
50,"4. College Grad","1. Industrial",117.146816914805
47,"4. College Grad","1. Industrial",118.884359339886
31,"2. HS Grad","1. Industrial",84.0459576539924
40,"2. HS Grad","1. Industrial",88.8164739741151
54,"3. Some College","1. Industrial",86.6951548289402
24,"2. HS Grad","2. Information",75.3556793180091
34,"2. HS Grad","2. Information",98.5993438603892
65,"4. College Grad","2. Information",87.9810327856054
28,"2. HS Grad","1. Industrial",109.642968140263
30,"2. HS Grad","2. Information",79.8549003093467
45,"3. Some College","1. Industrial",166.324941233877
35,"4. College Grad","2. Information",139.00340805947
46,"5. Advanced Degree","2. Information",145.143601176911
47,"2. HS Grad","1. Industrial",85.3839403789827
71,"2. HS Grad","1. Industrial",99.6916283970721
39,"3. Some College","2. Information",130.982177377461
41,"1. < HS Grad","1. Industrial",68.7480877337669
33,"2. HS Grad","1. Industrial",139.703071527658
76,"5. Advanced Degree","2. Information",176.989650489877
20,"2. HS Grad","1. Industrial",76.8936025176112
34,"5. Advanced Degree","2. Information",134.705375118879
26,"4. College Grad","2. Information",99.6894636984864
51,"4. College Grad","2. Information",148.413159102577
25,"1. < HS Grad","1. Industrial",79.8549003093467
62,"3. Some College","1. Industrial",128.680488220624
37,"4. College Grad","1. Industrial",180.779952229859
37,"3. Some College","1. Industrial",94.0727147457005
32,"3. Some College","1. Industrial",89.4924795180001
55,"3. Some College","1. Industrial",130.220832358777
36,"1. < HS Grad","1. Industrial",77.4976813877358
39,"2. HS Grad","1. Industrial",148.413159102577
46,"4. College Grad","2. Information",185.283317088498
48,"4. College Grad","2. Information",128.680488220624
34,"4. College Grad","2. Information",147.116689159978
39,"3. Some College","2. Information",106.921814091211
50,"5. Advanced Degree","1. Industrial",115.375038556391
54,"3. Some College","2. Information",91.6992261117042
60,"4. College Grad","1. Industrial",148.413159102577
48,"5. Advanced Degree","2. Information",111.720849360989
47,"4. College Grad","1. Industrial",126.323880709786
20,"2. HS Grad","1. Industrial",65.1108537153447
60,"2. HS Grad","1. Industrial",107.903923866876
37,"4. College Grad","2. Information",54.5981500331442
46,"4. College Grad","2. Information",134.705375118879
54,"3. Some College","2. Information",72.4793162971252
51,"4. College Grad","2. Information",130.982177377461
32,"2. HS Grad","1. Industrial",91.6992261117042
35,"4. College Grad","2. Information",154.68529299563
46,"2. HS Grad","2. Information",114.475713290347
38,"1. < HS Grad","1. Industrial",87.9810327856054
62,"2. HS Grad","2. Information",80.5731997057359
47,"2. HS Grad","1. Industrial",94.0727147457005
28,"5. Advanced Degree","1. Industrial",141.77517233318
61,"4. College Grad","2. Information",145.143601176911
26,"4. College Grad","2. Information",94.0727147457005
49,"2. HS Grad","1. Industrial",127.115743812184
28,"2. HS Grad","2. Information",113.567089569751
61,"2. HS Grad","2. Information",101.595538208147
42,"4. College Grad","2. Information",134.705375118879
31,"5. Advanced Degree","1. Industrial",127.115743812184
50,"2. HS Grad","2. Information",87.9810327856054
44,"1. < HS Grad","1. Industrial",78.3924668009837
46,"2. HS Grad","2. Information",318.342430056529
54,"2. HS Grad","1. Industrial",82.6796372966372
40,"2. HS Grad","2. Information",97.4932940453934
38,"2. HS Grad","1. Industrial",87.853546900383
43,"5. Advanced Degree","2. Information",184.167135799587
43,"2. HS Grad","1. Industrial",109.833985642199
30,"3. Some College","2. Information",95.2307125669819
58,"5. Advanced Degree","2. Information",59.0970640815891
60,"4. College Grad","1. Industrial",118.884359339886
45,"5. Advanced Degree","1. Industrial",130.982177377461
47,"4. College Grad","2. Information",134.705375118879
47,"1. < HS Grad","1. Industrial",87.9810327856054
59,"3. Some College","2. Information",67.3689820806645
36,"3. Some College","2. Information",83.3213415447885
39,"5. Advanced Degree","2. Information",118.884359339886
40,"1. < HS Grad","2. Information",105.927810775063
42,"2. HS Grad","2. Information",85.3839403789827
29,"5. Advanced Degree","2. Information",73.7757432746946
38,"4. College Grad","2. Information",139.00340805947
58,"3. Some College","1. Industrial",123.089699847943
18,"2. HS Grad","1. Industrial",55.9974338324572
35,"4. College Grad","1. Industrial",141.77517233318
30,"5. Advanced Degree","2. Information",154.072997206315
48,"3. Some College","1. Industrial",118.884359339886
27,"4. College Grad","1. Industrial",114.475713290347
40,"3. Some College","2. Information",120.926701544426
34,"5. Advanced Degree","2. Information",97.4932940453934
54,"2. HS Grad","2. Information",141.77517233318
20,"2. HS Grad","2. Information",75.0431540173515
50,"2. HS Grad","1. Industrial",89.4924795180001
42,"5. Advanced Degree","2. Information",198.350290464385
45,"3. Some College","2. Information",65.2614390229193
59,"3. Some College","1. Industrial",107.903923866876
44,"1. < HS Grad","1. Industrial",81.2832532842527
67,"4. College Grad","2. Information",76.8936025176112
26,"4. College Grad","1. Industrial",76.8936025176112
40,"5. Advanced Degree","2. Information",140.398200161944
42,"2. HS Grad","1. Industrial",104.921506533664
22,"2. HS Grad","1. Industrial",81.2832532842527
43,"3. Some College","1. Industrial",140.398200161944
34,"2. HS Grad","2. Information",79.8549003093467
44,"2. HS Grad","2. Information",79.8549003093467
53,"3. Some College","1. Industrial",268.266292012557
54,"5. Advanced Degree","2. Information",124.720446242886
55,"4. College Grad","2. Information",148.413159102577
30,"5. Advanced Degree","1. Industrial",118.884359339886
48,"5. Advanced Degree","2. Information",176.989650489877
48,"2. HS Grad","1. Industrial",109.833985642199
30,"5. Advanced Degree","2. Information",127.115743812184
38,"3. Some College","1. Industrial",110.782650276254
25,"3. Some College","1. Industrial",91.6992261117042
59,"2. HS Grad","2. Information",104.921506533664
38,"5. Advanced Degree","2. Information",272.294783220064
40,"4. College Grad","2. Information",268.266292012557
36,"5. Advanced Degree","2. Information",163.515863976238
60,"4. College Grad","1. Industrial",104.921506533664
40,"4. College Grad","2. Information",123.089699847943
28,"3. Some College","2. Information",118.884359339886
34,"5. Advanced Degree","1. Industrial",148.413159102577
39,"4. College Grad","1. Industrial",175.443549299129
26,"2. HS Grad","1. Industrial",96.3706528322308
28,"2. HS Grad","2. Information",96.9340904570115
27,"4. College Grad","2. Information",99.6894636984864
34,"2. HS Grad","1. Industrial",99.6894636984864
38,"2. HS Grad","2. Information",311.934568896444
51,"4. College Grad","2. Information",109.833985642199
58,"3. Some College","1. Industrial",87.9810327856054
42,"4. College Grad","1. Industrial",138.299126920883
32,"3. Some College","2. Information",47.933671329738
27,"4. College Grad","2. Information",104.921506533664
51,"4. College Grad","1. Industrial",99.6894636984864
50,"2. HS Grad","2. Information",133.232350826567
25,"4. College Grad","2. Information",115.375038556391
60,"2. HS Grad","1. Industrial",120.926701544426
62,"3. Some College","2. Information",148.413159102577
53,"3. Some College","1. Industrial",120.589436530402
39,"4. College Grad","2. Information",144.47808766541
23,"3. Some College","2. Information",90.4819133566401
47,"5. Advanced Degree","2. Information",148.413159102577
32,"4. College Grad","2. Information",123.089699847943
57,"4. College Grad","2. Information",268.266292012557
40,"3. Some College","2. Information",78.3924668009837
57,"3. Some College","2. Information",107.903923866876
31,"5. Advanced Degree","1. Industrial",148.413159102577
28,"3. Some College","1. Industrial",89.2428846644714
58,"2. HS Grad","1. Industrial",130.982177377461
47,"2. HS Grad","2. Information",87.9810327856054
41,"4. College Grad","2. Information",70.4760196469445
53,"2. HS Grad","1. Industrial",108.681308237349
27,"4. College Grad","2. Information",80.5731997057359
19,"1. < HS Grad","2. Information",65.1108537153447
47,"4. College Grad","1. Industrial",65.1108537153447
44,"2. HS Grad","1. Industrial",118.884359339886
32,"2. HS Grad","1. Industrial",73.7757432746946
23,"2. HS Grad","1. Industrial",54.5981500331442
31,"2. HS Grad","1. Industrial",66.2294082943902
42,"3. Some College","1. Industrial",272.294783220064
50,"5. Advanced Degree","2. Information",134.705375118879
52,"4. College Grad","2. Information",46.7632687977187
20,"2. HS Grad","1. Industrial",76.8936025176112
33,"2. HS Grad","1. Industrial",81.2832532842527
26,"4. College Grad","2. Information",99.6894636984864
40,"5. Advanced Degree","1. Industrial",166.324941233877
29,"2. HS Grad","1. Industrial",94.0727147457005
35,"4. College Grad","2. Information",114.475713290347
34,"4. College Grad","2. Information",87.9810327856054
37,"4. College Grad","2. Information",118.884359339886
37,"4. College Grad","2. Information",161.914951381929
22,"3. Some College","1. Industrial",73.7757432746946
39,"2. HS Grad","1. Industrial",99.6894636984864
42,"3. Some College","1. Industrial",103.90247060316
44,"4. College Grad","1. Industrial",108.874525834712
45,"1. < HS Grad","1. Industrial",107.903923866876
42,"5. Advanced Degree","2. Information",141.77517233318
52,"3. Some College","2. Information",160.642475408263
27,"3. Some College","2. Information",112.186122875854
46,"3. Some College","2. Information",169.073540049428
59,"3. Some College","2. Information",96.3706528322308
52,"2. HS Grad","1. Industrial",81.2832532842527
19,"1. < HS Grad","1. Industrial",54.5981500331442
64,"4. College Grad","2. Information",107.903923866876
38,"5. Advanced Degree","2. Information",136.876367635184
45,"2. HS Grad","2. Information",65.1108537153447
53,"3. Some College","2. Information",179.528092196451
28,"2. HS Grad","1. Industrial",66.2294082943902
39,"1. < HS Grad","1. Industrial",104.921506533664
52,"5. Advanced Degree","2. Information",176.989650489877
41,"1. < HS Grad","1. Industrial",114.475713290347
44,"1. < HS Grad","1. Industrial",76.8936025176112
48,"2. HS Grad","1. Industrial",94.0727147457005
47,"2. HS Grad","1. Industrial",127.115743812184
31,"2. HS Grad","1. Industrial",94.0727147457005
28,"3. Some College","1. Industrial",103.90247060316
45,"4. College Grad","2. Information",99.6894636984864
56,"4. College Grad","1. Industrial",87.9810327856054
47,"2. HS Grad","2. Information",136.15771083723
41,"2. HS Grad","1. Industrial",94.0727147457005
49,"2. HS Grad","1. Industrial",87.9810327856054
28,"2. HS Grad","1. Industrial",97.4932940453934
19,"3. Some College","1. Industrial",43.7351116779821
48,"3. Some College","2. Information",117.146816914805
47,"4. College Grad","2. Information",127.115743812184
57,"4. College Grad","2. Information",272.294783220064
39,"2. HS Grad","2. Information",109.833985642199
45,"2. HS Grad","2. Information",66.9616443217359
52,"1. < HS Grad","2. Information",127.901232979118
51,"2. HS Grad","1. Industrial",118.884359339886
46,"5. Advanced Degree","2. Information",74.4383046681824
45,"4. College Grad","2. Information",143.134940811134
40,"2. HS Grad","1. Industrial",87.9810327856054
48,"4. College Grad","2. Information",128.680488220624
47,"3. Some College","2. Information",121.430313822622
45,"2. HS Grad","2. Information",98.5993438603892
49,"3. Some College","1. Industrial",117.146816914805
57,"3. Some College","2. Information",109.833985642199
77,"2. HS Grad","2. Information",99.6894636984864
48,"4. College Grad","2. Information",160.642475408263
56,"5. Advanced Degree","2. Information",118.884359339886
39,"4. College Grad","2. Information",163.515863976238
44,"2. HS Grad","1. Industrial",110.782650276254
49,"3. Some College","2. Information",87.9810327856054
58,"1. < HS Grad","2. Information",54.5981500331442
46,"3. Some College","2. Information",127.036846683616
39,"4. College Grad","2. Information",123.089699847943
26,"2. HS Grad","2. Information",73.7757432746946
61,"3. Some College","2. Information",99.6894636984864
62,"3. Some College","1. Industrial",94.0727147457005
47,"4. College Grad","1. Industrial",87.9810327856054
40,"2. HS Grad","1. Industrial",118.884359339886
35,"1. < HS Grad","2. Information",65.1108537153447
61,"2. HS Grad","1. Industrial",141.77517233318
38,"2. HS Grad","1. Industrial",134.705375118879
18,"2. HS Grad","1. Industrial",76.8936025176112
45,"2. HS Grad","1. Industrial",101.402052302992
27,"3. Some College","2. Information",99.6894636984864
22,"3. Some College","1. Industrial",95.2307125669819
29,"1. < HS Grad","2. Information",73.7757432746946
50,"2. HS Grad","2. Information",123.089699847943
25,"3. Some College","1. Industrial",99.6894636984864
35,"4. College Grad","2. Information",118.884359339886
41,"3. Some College","1. Industrial",127.115743812184
38,"4. College Grad","2. Information",145.143601176911
49,"2. HS Grad","2. Information",118.884359339886
36,"2. HS Grad","1. Industrial",128.680488220624
66,"2. HS Grad","2. Information",92.8958447894966
23,"1. < HS Grad","2. Information",68.7480877337669
28,"5. Advanced Degree","2. Information",99.6894636984864
42,"3. Some College","1. Industrial",109.833985642199
20,"2. HS Grad","1. Industrial",43.7351116779821
37,"4. College Grad","2. Information",189.244162932803
58,"2. HS Grad","2. Information",32.3664131748549
45,"5. Advanced Degree","1. Industrial",154.68529299563
64,"3. Some College","2. Information",114.475713290347
45,"2. HS Grad","1. Industrial",148.413159102577
52,"3. Some College","2. Information",101.82435207568
42,"4. College Grad","2. Information",123.089699847943
32,"2. HS Grad","1. Industrial",118.884359339886
40,"1. < HS Grad","1. Industrial",75.0431540173515
55,"4. College Grad","2. Information",160.642475408263
46,"4. College Grad","2. Information",104.921506533664
55,"1. < HS Grad","1. Industrial",81.2832532842527
53,"4. College Grad","2. Information",99.6894636984864
33,"4. College Grad","1. Industrial",104.921506533664
45,"1. < HS Grad","1. Industrial",95.2307125669819
54,"2. HS Grad","2. Information",99.6894636984864
32,"4. College Grad","2. Information",84.0459576539924
42,"4. College Grad","1. Industrial",176.989650489877
35,"5. Advanced Degree","2. Information",118.884359339886
54,"2. HS Grad","1. Industrial",94.0727147457005
38,"3. Some College","2. Information",94.0727147457005
31,"4. College Grad","2. Information",101.82435207568
41,"3. Some College","1. Industrial",85.3839403789827
45,"4. College Grad","1. Industrial",142.457169885112
49,"2. HS Grad","1. Industrial",118.884359339886
50,"3. Some College","1. Industrial",95.2307125669819
40,"2. HS Grad","1. Industrial",111.720849360989
29,"2. HS Grad","1. Industrial",59.6286455536557
25,"3. Some College","1. Industrial",99.6894636984864
32,"2. HS Grad","1. Industrial",99.6894636984864
51,"2. HS Grad","2. Information",86.6951548289402
29,"3. Some College","1. Industrial",93.0440149336701
32,"3. Some College","2. Information",134.705375118879
42,"3. Some College","1. Industrial",145.143601176911
59,"2. HS Grad","2. Information",148.413159102577
31,"4. College Grad","1. Industrial",87.9810327856054
29,"3. Some College","2. Information",108.390640020409
52,"2. HS Grad","1. Industrial",73.7757432746946
35,"2. HS Grad","1. Industrial",73.7757432746946
28,"1. < HS Grad","1. Industrial",106.369647181498
50,"4. College Grad","1. Industrial",78.3924668009837
49,"2. HS Grad","1. Industrial",72.5612283088075
39,"2. HS Grad","2. Information",73.7773452719489
26,"4. College Grad","2. Information",38.2235828218228
31,"3. Some College","2. Information",99.6894636984864
50,"2. HS Grad","1. Industrial",50.4119228435697
62,"5. Advanced Degree","2. Information",170.460165914858
35,"3. Some College","1. Industrial",123.089699847943
22,"3. Some College","2. Information",73.7757432746946
55,"5. Advanced Degree","2. Information",110.782650276254
63,"3. Some College","2. Information",125.525498433836
63,"2. HS Grad","2. Information",75.0431540173515
39,"4. College Grad","1. Industrial",95.2307125669819
28,"1. < HS Grad","2. Information",118.884359339886
43,"4. College Grad","2. Information",127.115743812184
58,"1. < HS Grad","1. Industrial",70.4760196469445
38,"5. Advanced Degree","2. Information",166.324941233877
49,"3. Some College","1. Industrial",139.156325391862
62,"3. Some College","2. Information",25.2910080971035
36,"3. Some College","2. Information",81.4468348606011
54,"4. College Grad","1. Industrial",87.9810327856054
26,"2. HS Grad","2. Information",116.442318333651
46,"5. Advanced Degree","2. Information",166.324941233877
58,"3. Some College","1. Industrial",149.695042068453
22,"3. Some College","2. Information",73.7757432746946
58,"5. Advanced Degree","1. Industrial",277.601417511009
63,"4. College Grad","1. Industrial",136.876367635184
67,"1. < HS Grad","2. Information",129.453644576625
44,"2. HS Grad","1. Industrial",111.720849360989
51,"4. College Grad","1. Industrial",178.700657207025
46,"2. HS Grad","1. Industrial",49.5553381215226
43,"1. < HS Grad","1. Industrial",82.6796372966372
40,"3. Some College","1. Industrial",73.7757432746946
31,"3. Some College","1. Industrial",92.8958447894966
41,"5. Advanced Degree","2. Information",114.475713290347
21,"2. HS Grad","1. Industrial",84.0459576539924
51,"3. Some College","2. Information",76.8936025176112
43,"3. Some College","2. Information",79.8549003093467
34,"3. Some College","2. Information",130.982177377461
45,"3. Some College","1. Industrial",148.413159102577
35,"1. < HS Grad","1. Industrial",65.1108537153447
33,"2. HS Grad","2. Information",134.705375118879
46,"2. HS Grad","1. Industrial",94.0727147457005
38,"1. < HS Grad","1. Industrial",94.0727147457005
44,"4. College Grad","2. Information",90.4819133566401
50,"2. HS Grad","2. Information",111.721782427997
55,"2. HS Grad","2. Information",107.903923866876
49,"5. Advanced Degree","2. Information",191.573683548412
47,"5. Advanced Degree","2. Information",145.143601176911
40,"2. HS Grad","2. Information",138.639172221569
21,"2. HS Grad","1. Industrial",53.6387220221678
60,"1. < HS Grad","1. Industrial",93.0534873610655
56,"1. < HS Grad","2. Information",81.2832532842527
61,"3. Some College","1. Industrial",128.680488220624
44,"5. Advanced Degree","2. Information",136.15771083723
43,"5. Advanced Degree","1. Industrial",160.642475408263
29,"3. Some College","1. Industrial",109.833985642199
38,"4. College Grad","2. Information",148.413159102577
26,"3. Some College","1. Industrial",108.390640020409
28,"2. HS Grad","1. Industrial",67.1430807546635
38,"4. College Grad","2. Information",118.019753340006
45,"3. Some College","1. Industrial",109.833985642199
39,"2. HS Grad","1. Industrial",47.3389060962716
33,"2. HS Grad","1. Industrial",62.91365496918
44,"1. < HS Grad","1. Industrial",70.4760196469445
48,"3. Some College","1. Industrial",99.6894636984864
45,"2. HS Grad","1. Industrial",92.7913480810133
56,"2. HS Grad","1. Industrial",99.6916283970721
40,"4. College Grad","2. Information",114.475713290347
71,"1. < HS Grad","1. Industrial",89.2428846644714
30,"2. HS Grad","1. Industrial",118.884359339886
45,"4. College Grad","2. Information",148.413159102577
41,"2. HS Grad","1. Industrial",90.4819133566401
40,"3. Some College","2. Information",118.884359339886
59,"1. < HS Grad","2. Information",89.1678286670778
46,"1. < HS Grad","1. Industrial",73.7757432746946
38,"2. HS Grad","1. Industrial",70.4760196469445
26,"3. Some College","1. Industrial",93.4866920429597
53,"2. HS Grad","2. Information",70.4760196469445
46,"4. College Grad","2. Information",99.6894636984864
42,"3. Some College","1. Industrial",98.5993438603892
28,"3. Some College","1. Industrial",54.5981500331442
30,"1. < HS Grad","1. Industrial",86.6951548289402
34,"4. College Grad","2. Information",118.884359339886
46,"4. College Grad","1. Industrial",160.642475408263
22,"3. Some College","1. Industrial",59.0970640815891
37,"2. HS Grad","2. Information",92.7295279091354
27,"3. Some College","1. Industrial",63.1888610037461
52,"2. HS Grad","2. Information",114.475713290347
43,"2. HS Grad","1. Industrial",65.1108537153447
52,"2. HS Grad","1. Industrial",148.413159102577
54,"3. Some College","2. Information",109.489841452174
47,"2. HS Grad","1. Industrial",99.6894636984864
21,"3. Some College","2. Information",105.927810775063
42,"4. College Grad","2. Information",134.705375118879
72,"5. Advanced Degree","2. Information",189.244162932803
38,"2. HS Grad","2. Information",104.921506533664
53,"2. HS Grad","1. Industrial",82.6796372966372
35,"3. Some College","2. Information",81.2832532842527
60,"2. HS Grad","1. Industrial",76.8936025176112
39,"2. HS Grad","2. Information",85.3839403789827
45,"2. HS Grad","2. Information",73.7757432746946
61,"2. HS Grad","2. Information",106.608021493532
64,"2. HS Grad","2. Information",95.2307125669819
39,"1. < HS Grad","1. Industrial",70.4760196469445
46,"3. Some College","2. Information",105.927810775063
25,"3. Some College","2. Information",56.4538649754188
80,"3. Some College","2. Information",94.0727147457005
51,"3. Some College","1. Industrial",105.927810775063
58,"2. HS Grad","1. Industrial",75.0431540173515
52,"3. Some College","1. Industrial",118.884359339886
45,"5. Advanced Degree","2. Information",138.299126920883
41,"3. Some College","1. Industrial",99.6894636984864
42,"2. HS Grad","1. Industrial",95.2307125669819
31,"3. Some College","1. Industrial",94.0727147457005
49,"2. HS Grad","2. Information",123.089699847943
47,"2. HS Grad","1. Industrial",90.4819133566401
39,"2. HS Grad","2. Information",87.9810327856054
53,"4. College Grad","2. Information",109.833985642199
37,"2. HS Grad","1. Industrial",85.3839403789827
52,"4. College Grad","1. Industrial",191.573683548412
41,"2. HS Grad","1. Industrial",101.82435207568
39,"4. College Grad","2. Information",148.413159102577
63,"5. Advanced Degree","2. Information",171.765132627508
23,"2. HS Grad","1. Industrial",73.4544282607621
62,"2. HS Grad","2. Information",87.9810327856054
43,"5. Advanced Degree","2. Information",272.294783220064
29,"2. HS Grad","1. Industrial",102.870246933215
43,"5. Advanced Degree","2. Information",160.642475408263
34,"4. College Grad","2. Information",123.089699847943
38,"5. Advanced Degree","2. Information",91.6992261117042
25,"4. College Grad","2. Information",85.3839403789827
64,"2. HS Grad","2. Information",109.833985642199
49,"4. College Grad","1. Industrial",114.475713290347
46,"4. College Grad","1. Industrial",84.3157688645753
30,"5. Advanced Degree","2. Information",114.475713290347
33,"3. Some College","1. Industrial",57.3525910796177
29,"4. College Grad","2. Information",104.921506533664
32,"2. HS Grad","2. Information",125.525498433836
54,"2. HS Grad","2. Information",108.874525834712
40,"2. HS Grad","1. Industrial",65.1108537153447
24,"4. College Grad","1. Industrial",109.833985642199
30,"1. < HS Grad","1. Industrial",70.8150386167557
49,"4. College Grad","1. Industrial",145.143601176911
47,"2. HS Grad","1. Industrial",101.82435207568
25,"2. HS Grad","1. Industrial",84.0459576539924
44,"3. Some College","1. Industrial",134.705375118879
41,"1. < HS Grad","2. Information",97.4932940453934
54,"4. College Grad","1. Industrial",154.68529299563
59,"5. Advanced Degree","2. Information",200.543262324662
25,"2. HS Grad","1. Industrial",59.7342233407467
63,"5. Advanced Degree","1. Industrial",91.6992261117042
49,"3. Some College","2. Information",109.833985642199
35,"3. Some College","2. Information",114.475713290347
24,"2. HS Grad","1. Industrial",66.2294082943902
66,"2. HS Grad","1. Industrial",92.8958447894966
57,"1. < HS Grad","1. Industrial",94.0727147457005
47,"4. College Grad","2. Information",118.884359339886
44,"4. College Grad","1. Industrial",132.487821126123
56,"4. College Grad","1. Industrial",127.115743812184
34,"2. HS Grad","2. Information",99.6894636984864
23,"1. < HS Grad","1. Industrial",40.4056652596845
30,"4. College Grad","1. Industrial",138.299126920883
38,"3. Some College","1. Industrial",102.870246933215
43,"1. < HS Grad","2. Information",79.8549003093467
58,"3. Some College","2. Information",111.720849360989
36,"2. HS Grad","1. Industrial",62.198679430261
48,"2. HS Grad","2. Information",70.4760196469445
35,"2. HS Grad","2. Information",86.0428011301927
22,"2. HS Grad","2. Information",99.6894636984864
50,"4. College Grad","2. Information",113.567089569751
58,"1. < HS Grad","1. Industrial",100.764272842107
20,"2. HS Grad","2. Information",61.1875264339915
44,"2. HS Grad","1. Industrial",113.61274572643
50,"4. College Grad","2. Information",134.705375118879
55,"2. HS Grad","1. Industrial",104.923531700709
39,"2. HS Grad","2. Information",109.833985642199
32,"4. College Grad","2. Information",276.778413321176
50,"4. College Grad","2. Information",148.413159102577
24,"1. < HS Grad","1. Industrial",148.413159102577
53,"3. Some College","2. Information",109.833985642199
35,"2. HS Grad","2. Information",81.2832532842527
25,"1. < HS Grad","2. Information",79.8549003093467
24,"4. College Grad","1. Industrial",109.833985642199
57,"4. College Grad","1. Industrial",148.413159102577
43,"1. < HS Grad","2. Information",65.1108537153447
33,"3. Some College","2. Information",88.2986994723057
40,"3. Some College","2. Information",91.6992261117042
39,"4. College Grad","1. Industrial",73.7757432746946
32,"5. Advanced Degree","2. Information",70.4760196469445
48,"4. College Grad","2. Information",128.680488220624
29,"5. Advanced Degree","1. Industrial",94.0727147457005
35,"4. College Grad","1. Industrial",98.5993438603892
41,"2. HS Grad","1. Industrial",133.232350826567
52,"2. HS Grad","1. Industrial",134.705375118879
50,"2. HS Grad","1. Industrial",91.6992261117042
35,"4. College Grad","2. Information",160.635498596854
27,"3. Some College","1. Industrial",99.6894636984864
57,"5. Advanced Degree","1. Industrial",114.475713290347
48,"3. Some College","2. Information",97.4932940453934
41,"3. Some College","2. Information",98.0483505056004
59,"5. Advanced Degree","2. Information",104.921506533664
55,"4. College Grad","2. Information",109.833985642199
54,"2. HS Grad","2. Information",133.232350826567
34,"5. Advanced Degree","1. Industrial",118.884359339886
43,"2. HS Grad","2. Information",73.7757432746946
43,"4. College Grad","2. Information",104.921506533664
62,"1. < HS Grad","1. Industrial",62.0303046060726
45,"2. HS Grad","2. Information",97.4932940453934
40,"4. College Grad","1. Industrial",145.805163374625
33,"2. HS Grad","2. Information",82.6796372966372
45,"5. Advanced Degree","2. Information",148.413159102577
21,"3. Some College","1. Industrial",49.5553381215226
54,"1. < HS Grad","1. Industrial",73.7757432746946
43,"4. College Grad","1. Industrial",73.7757432746946
54,"4. College Grad","1. Industrial",127.115743812184
35,"1. < HS Grad","1. Industrial",109.833985642199
23,"3. Some College","1. Industrial",61.5945831752282
61,"2. HS Grad","1. Industrial",111.440469567068
51,"4. College Grad","1. Industrial",138.299126920883
43,"3. Some College","1. Industrial",127.115743812184
20,"2. HS Grad","1. Industrial",75.3556793180091
51,"3. Some College","1. Industrial",139.00340805947
65,"2. HS Grad","2. Information",118.884359339886
37,"2. HS Grad","1. Industrial",109.833985642199
24,"2. HS Grad","1. Industrial",66.2330957333126
36,"2. HS Grad","1. Industrial",73.2930820722881
45,"3. Some College","2. Information",130.982177377461
33,"5. Advanced Degree","2. Information",276.778413321176
36,"2. HS Grad","1. Industrial",86.9103277389946
32,"2. HS Grad","1. Industrial",109.833985642199
45,"2. HS Grad","1. Industrial",118.884359339886
51,"2. HS Grad","1. Industrial",104.921506533664
33,"3. Some College","2. Information",136.876367635184
47,"3. Some College","1. Industrial",84.0459576539924
37,"5. Advanced Degree","2. Information",196.125272594255
41,"3. Some College","2. Information",121.430313822622
23,"2. HS Grad","2. Information",96.3977959023552
57,"4. College Grad","1. Industrial",128.680488220624
61,"5. Advanced Degree","2. Information",148.413159102577
47,"3. Some College","1. Industrial",85.3839403789827
29,"4. College Grad","2. Information",87.9810327856054
37,"2. HS Grad","1. Industrial",99.6894636984864
57,"2. HS Grad","1. Industrial",148.413159102577
39,"5. Advanced Degree","2. Information",81.2832532842527
59,"4. College Grad","2. Information",145.805163374625
31,"4. College Grad","2. Information",149.055895589404
26,"2. HS Grad","1. Industrial",97.4932940453934
51,"2. HS Grad","1. Industrial",118.019753340006
38,"2. HS Grad","1. Industrial",99.6894636984864
51,"4. College Grad","2. Information",118.884359339886
50,"2. HS Grad","2. Information",79.8549003093467
32,"5. Advanced Degree","1. Industrial",118.884359339886
38,"4. College Grad","2. Information",160.642475408263
49,"2. HS Grad","1. Industrial",176.989650489877
40,"3. Some College","2. Information",73.7757432746946
60,"5. Advanced Degree","2. Information",154.68529299563
30,"4. College Grad","2. Information",101.82435207568
41,"4. College Grad","2. Information",130.982177377461
32,"3. Some College","2. Information",114.475713290347
26,"4. College Grad","2. Information",105.927810775063
41,"3. Some College","1. Industrial",81.2832532842527
53,"2. HS Grad","1. Industrial",134.705375118879
35,"3. Some College","2. Information",97.4932940453934
50,"2. HS Grad","1. Industrial",109.833985642199
43,"4. College Grad","2. Information",171.765132627508
50,"2. HS Grad","2. Information",67.8267871319966
19,"2. HS Grad","2. Information",73.7757432746946
42,"2. HS Grad","1. Industrial",91.6992261117042
53,"2. HS Grad","1. Industrial",66.9616443217359
22,"3. Some College","2. Information",95.2307125669819
49,"2. HS Grad","1. Industrial",98.5993438603892
33,"2. HS Grad","1. Industrial",109.833985642199
