"age","education","jobclass","wage"
43.3719039677433,"1. < HS Grad","1. Industrial",95.190433423867
31.883884567105,"4. College Grad","2. Information",70.2762360112268
31.9829379238043,"3. Some College","1. Industrial",25.7754807473492
31.1425258951343,"3. Some College","1. Industrial",75.6213975824956
32.5242093103812,"1. < HS Grad","2. Information",135.895680273111
28.8725152524323,"4. College Grad","1. Industrial",189.257442475996
37.1339573669061,"3. Some College","1. Industrial",173.552469727086
24.5266436266797,"2. HS Grad","1. Industrial",169.941729213726
60.9388596924933,"2. HS Grad","1. Industrial",214.21447331784
37.992774803017,"2. HS Grad","2. Information",166.561895501188
38.7089778183705,"5. Advanced Degree","2. Information",54.7883302471814
57.3737308940274,"3. Some College","2. Information",105.307732668145
57.7578699038936,"3. Some College","1. Industrial",86.5608391025071
55.1619713487103,"3. Some College","2. Information",152.107971724636
37.2570196066561,"3. Some College","2. Information",158.623391855307
49.9262094922182,"1. < HS Grad","1. Industrial",77.6365243820716
66.3715264606541,"4. College Grad","1. Industrial",95.5962185454439
31.4033592741893,"2. HS Grad","2. Information",70.3275835733188
51.6710872856274,"3. Some College","1. Industrial",41.6356001375323
37.9779463649333,"1. < HS Grad","1. Industrial",154.801064433819
40.9073277923235,"1. < HS Grad","1. Industrial",159.315769008061
54.0591866328232,"2. HS Grad","1. Industrial",116.144001950398
40.7582387777446,"2. HS Grad","2. Information",24.5093086170879
42.193455603517,"4. College Grad","2. Information",209.59178276296
42.5463234512924,"4. College Grad","2. Information",202.748072404056
43.2036637800897,"4. College Grad","1. Industrial",145.047431976806
35.9576465597866,"2. HS Grad","1. Industrial",70.8412812275827
26.4375041931541,"2. HS Grad","1. Industrial",43.3374034185893
36.9535497751187,"2. HS Grad","2. Information",129.463563022102
53.5955729184056,"5. Advanced Degree","2. Information",114.564788597466
47.5555704397447,"4. College Grad","1. Industrial",91.592318067667
45.2085676759924,"2. HS Grad","2. Information",29.7852187078389
41.3621071426913,"2. HS Grad","1. Industrial",42.4511620647814
41.2334177010015,"4. College Grad","2. Information",46.89692441531
43.3610900792462,"3. Some College","1. Industrial",102.153345263809
31.6456238404824,"2. HS Grad","2. Information",145.762598355446
41.5520922740046,"1. < HS Grad","2. Information",37.6714563025045
38.4392807327228,"4. College Grad","2. Information",103.369619821008
39.4755461231505,"3. Some College","2. Information",172.160699325679
44.3761326753891,"3. Some College","2. Information",73.3127070117639
41.1625440626567,"4. College Grad","2. Information",188.275650251588
39.7533542567387,"4. College Grad","2. Information",82.514112395932
45.0906428470605,"2. HS Grad","1. Industrial",62.8545789289427
33.2070227305507,"2. HS Grad","1. Industrial",101.543872233242
39.0315219387281,"3. Some College","1. Industrial",104.279788225333
32.4416646436105,"3. Some College","2. Information",142.817216760979
43.6965982737364,"2. HS Grad","2. Information",23.2429614192626
32.0618680452739,"5. Advanced Degree","2. Information",174.537283366683
57.8458093782396,"2. HS Grad","1. Industrial",49.7531060448099
46.3243447633687,"2. HS Grad","1. Industrial",153.023233150486
45.7071702522845,"4. College Grad","1. Industrial",46.5403923912962
49.3792403457232,"4. College Grad","2. Information",142.910795872428
49.4961023251334,"4. College Grad","1. Industrial",28.3497118242255
24.9198088344423,"1. < HS Grad","1. Industrial",86.2520024500993
50.1651278331109,"3. Some College","1. Industrial",60.376813671077
42.8115943581999,"2. HS Grad","1. Industrial",100.817348490723
47.8588914532183,"2. HS Grad","1. Industrial",90.0170250243688
48.3199646355626,"1. < HS Grad","2. Information",79.0248742500854
56.104927484137,"5. Advanced Degree","1. Industrial",146.508391152241
45.9069035965046,"1. < HS Grad","2. Information",61.5428094258487
20.9626311581144,"4. College Grad","2. Information",71.5869830852378
25.7706739911716,"3. Some College","2. Information",92.1879520078215
25.5974816456713,"3. Some College","2. Information",195.850575015158
36.5499111766374,"3. Some College","2. Information",145.287414485525
33.9594437518761,"1. < HS Grad","1. Industrial",120.388951401469
28.5411457089376,"3. Some College","2. Information",75.8972416322438
48.634192939307,"2. HS Grad","1. Industrial",77.785045956757
37.3189781025627,"2. HS Grad","1. Industrial",57.0863348827315
50.7233783257516,"5. Advanced Degree","2. Information",55.9719597978593
67.0633755879589,"4. College Grad","1. Industrial",118.4630861024
32.5752680764845,"2. HS Grad","1. Industrial",176.638258699709
23.8514958987268,"4. College Grad","1. Industrial",124.551101540313
45.9500477952136,"4. College Grad","1. Industrial",60.861967401774
31.839408250028,"2. HS Grad","1. Industrial",113.228213552113
27.4472470599405,"3. Some College","2. Information",154.621993865175
35.0827265128625,"5. Advanced Degree","2. Information",119.600022045546
44.0632470615807,"3. Some College","1. Industrial",96.1894980707299
68.5470922214052,"5. Advanced Degree","1. Industrial",64.3547084980412
40.4104694275508,"5. Advanced Degree","1. Industrial",46.2447279986738
44.3615718857223,"2. HS Grad","1. Industrial",79.5066786072093
24.7355124757633,"4. College Grad","1. Industrial",192.355419972284
36.1339841527433,"4. College Grad","1. Industrial",215.311768727258
49.4052368408966,"2. HS Grad","1. Industrial",124.419593078195
50.9294107212173,"4. College Grad","2. Information",112.857858228474
50.8762779661374,"4. College Grad","1. Industrial",148.219054714652
31.6701319979052,"3. Some College","2. Information",98.4463178476827
67.4591431778896,"4. College Grad","1. Industrial",135.279147661969
57.8193388952321,"2. HS Grad","1. Industrial",112.099229043294
33.453087589019,"2. HS Grad","1. Industrial",53.432691284951
31.9683579350246,"5. Advanced Degree","2. Information",161.092923823264
48.8797482525221,"3. Some College","2. Information",70.9454919451623
55.2048277667895,"4. College Grad","1. Industrial",92.2118242009814
64.6939290559245,"2. HS Grad","2. Information",59.1754424692547
24.1179607766263,"2. HS Grad","2. Information",83.6200189639771
52.5759755858347,"5. Advanced Degree","2. Information",144.846098855434
55.0059943870755,"2. HS Grad","2. Information",142.377941186463
49.6965822226474,"5. Advanced Degree","2. Information",200.186158435791
56.0544581184926,"5. Advanced Degree","2. Information",138.528692060812
25.0060926393009,"3. Some College","1. Industrial",197.924661252601
53.5764783057923,"3. Some College","1. Industrial",143.714116291373
30.5021277252746,"1. < HS Grad","1. Industrial",66.1906713497299
53.2180254163184,"3. Some College","2. Information",90.4050529533339
40.5889440965294,"4. College Grad","2. Information",196.043214145462
30.1335715163235,"3. Some College","2. Information",133.93459311556
19.1705492860644,"2. HS Grad","1. Industrial",99.2393863667387
39.8111586139794,"3. Some College","1. Industrial",145.018954145851
45.7967386399803,"2. HS Grad","1. Industrial",133.984342054142
43.2424768999074,"2. HS Grad","1. Industrial",82.2230071334139
66.0538443741357,"2. HS Grad","1. Industrial",206.606817540459
54.5432713562684,"2. HS Grad","1. Industrial",40.9502747622767
55.640208528478,"3. Some College","1. Industrial",130.676846532557
70.3735316204502,"4. College Grad","2. Information",262.077148149306
61.5652040340073,"2. HS Grad","1. Industrial",138.4735883459
27.7936489524083,"4. College Grad","2. Information",176.700366131669
36.7919908544427,"2. HS Grad","2. Information",62.3080873229504
40.162051685636,"3. Some College","2. Information",162.539829759499
27.4998330259065,"2. HS Grad","2. Information",170.536541239831
44.1446526799298,"4. College Grad","1. Industrial",56.9772680436727
58.3495172611024,"2. HS Grad","2. Information",41.5079620500837
28.2434945402931,"2. HS Grad","1. Industrial",69.4097017421286
71.4575636134034,"1. < HS Grad","2. Information",128.302502829966
33.6522854521469,"3. Some College","1. Industrial",174.163215560166
57.1077675196947,"3. Some College","1. Industrial",78.4883163329891
36.4584822021768,"2. HS Grad","1. Industrial",52.8081422163731
27.0462915891044,"3. Some College","2. Information",101.175444349465
65.6797569843335,"2. HS Grad","1. Industrial",120.611048391865
46.4541740400437,"1. < HS Grad","1. Industrial",121.817407641425
70.6419672581271,"5. Advanced Degree","2. Information",171.756180369754
36.0188388338429,"3. Some College","2. Information",74.2160924514447
38.6628572348862,"2. HS Grad","2. Information",34.4570200231687
40.2183639338002,"4. College Grad","2. Information",105.284477917422
50.7934996709592,"3. Some College","2. Information",68.9127583241834
28.4912534812891,"5. Advanced Degree","1. Industrial",87.9676015445545
49.5491499086571,"3. Some College","1. Industrial",186.531039340634
34.1823734638557,"2. HS Grad","1. Industrial",34.8947243308665
33.3515047271995,"3. Some College","2. Information",168.307032694096
46.0752325080947,"1. < HS Grad","2. Information",53.5676932527458
33.137862312393,"3. Some College","2. Information",172.814640272707
33.6991825632488,"2. HS Grad","1. Industrial",186.165300794315
45.2495941969475,"1. < HS Grad","1. Industrial",100.543678583011
58.188987469505,"2. HS Grad","1. Industrial",88.6671298224442
40.7895355737666,"2. HS Grad","2. Information",118.697612130271
28.2117614661746,"1. < HS Grad","1. Industrial",28.9152687508753
62.1635998292719,"5. Advanced Degree","1. Industrial",187.731244040732
38.4795511900401,"2. HS Grad","1. Industrial",72.503328823274
29.6293694969171,"2. HS Grad","2. Information",98.6119695210939
48.5969757964382,"4. College Grad","1. Industrial",80.8816310203777
37.8436859838437,"2. HS Grad","2. Information",183.087956985254
64.9002371581548,"2. HS Grad","2. Information",82.2765017916722
36.7733986910987,"3. Some College","1. Industrial",122.455257360905
42.4523543523265,"5. Advanced Degree","1. Industrial",125.388875813608
38.5079545111471,"1. < HS Grad","1. Industrial",130.857876868605
25.3490245717065,"1. < HS Grad","1. Industrial",122.780044580207
22.9919104260582,"4. College Grad","1. Industrial",210.562944370905
40.3609697252074,"4. College Grad","2. Information",54.3206050729315
55.3962079905812,"2. HS Grad","1. Industrial",60.7225189393368
31.7363263732523,"3. Some College","2. Information",95.8226455939918
37.2959578150281,"2. HS Grad","1. Industrial",64.5287747304195
49.2890617783281,"2. HS Grad","1. Industrial",174.254339216043
29.7700463080538,"2. HS Grad","2. Information",191.437954964338
32.0732900804939,"5. Advanced Degree","2. Information",126.552453720648
35.9111516213444,"2. HS Grad","1. Industrial",72.7103569010452
40.2680010944963,"2. HS Grad","1. Industrial",174.718638955614
54.0173209026045,"2. HS Grad","1. Industrial",165.11597298435
29.3943875170814,"4. College Grad","2. Information",222.714726249219
68.1877372678888,"3. Some College","1. Industrial",211.986544007316
49.2641826411789,"4. College Grad","1. Industrial",57.891996763285
30.357835412695,"2. HS Grad","1. Industrial",85.1456220754985
51.8922741333539,"2. HS Grad","1. Industrial",92.3595004940417
52.8125570189095,"4. College Grad","1. Industrial",112.19301610104
50.0774344762151,"3. Some College","1. Industrial",129.192622160192
33.9520186685757,"4. College Grad","1. Industrial",205.555515035215
54.7272278869373,"5. Advanced Degree","2. Information",77.3394532056967
33.8218020124444,"3. Some College","1. Industrial",202.049816502669
39.2853608981746,"3. Some College","1. Industrial",101.48185213265
38.7346485074425,"4. College Grad","1. Industrial",195.861891754964
60.2620471041618,"3. Some College","1. Industrial",69.8866074456166
53.8938026909329,"4. College Grad","2. Information",122.375283869778
46.3973983741624,"4. College Grad","1. Industrial",104.289914671408
56.2037737958753,"3. Some College","2. Information",83.4593660582987
66.6382646939486,"5. Advanced Degree","2. Information",76.096282966292
67.7956073696124,"4. College Grad","2. Information",135.510059558061
64.6492572815656,"3. Some College","2. Information",212.22412016204
29.0590108468952,"1. < HS Grad","2. Information",105.528413816896
49.7902433646918,"4. College Grad","2. Information",80.3725533650649
45.5345867349333,"2. HS Grad","1. Industrial",189.294252129183
32.7648632571816,"4. College Grad","2. Information",96.3492440921528
36.8212383242004,"5. Advanced Degree","2. Information",69.2798517403258
43.9853794693243,"3. Some College","2. Information",62.5139543535289
53.2527143956197,"4. College Grad","1. Industrial",160.361070003646
31.4870982932144,"2. HS Grad","1. Industrial",48.578097629119
59.2575582327511,"4. College Grad","1. Industrial",94.3294712272928
30.5985593631841,"2. HS Grad","1. Industrial",143.36693292004
26.4674795700413,"3. Some College","2. Information",103.424024792134
42.0565322352495,"3. Some College","1. Industrial",189.575427800513
30.1463313784059,"3. Some College","2. Information",146.181298365175
29.7657929605449,"2. HS Grad","1. Industrial",101.305680871879
40.5869273911975,"2. HS Grad","1. Industrial",86.4704096746675
37.5503395610151,"2. HS Grad","2. Information",175.022306528652
50.7198147722208,"5. Advanced Degree","2. Information",169.958037087087
31.1300755680922,"3. Some College","1. Industrial",65.8183439221969
46.0094080431994,"2. HS Grad","1. Industrial",68.0856300757555
29.4854168204581,"2. HS Grad","2. Information",118.682570275847
41.91824934853,"4. College Grad","2. Information",243.378195726507
35.9318808252317,"1. < HS Grad","2. Information",127.248321438741
28.1513401360558,"1. < HS Grad","1. Industrial",129.546218328227
42.1028486419785,"2. HS Grad","2. Information",71.5666599129698
38.7305274083916,"4. College Grad","1. Industrial",62.3479447579325
45.9474593616444,"2. HS Grad","2. Information",203.541824503532
40.8222883461464,"3. Some College","2. Information",150.173001889385
52.8403578734349,"3. Some College","1. Industrial",105.181406770291
36.7730687609752,"2. HS Grad","1. Industrial",189.803965631679
38.8340629671212,"2. HS Grad","1. Industrial",142.512242142439
39.7515557492743,"5. Advanced Degree","1. Industrial",115.045849837825
64.7537305189859,"5. Advanced Degree","2. Information",147.118827664884
25.3420302192057,"2. HS Grad","1. Industrial",58.0461582902361
28.690313491765,"5. Advanced Degree","1. Industrial",215.231037822544
26.4389625849306,"4. College Grad","2. Information",184.950570358188
60.5513875542888,"2. HS Grad","2. Information",120.845144058418
22.0580565039778,"3. Some College","1. Industrial",22.6869505942679
25.1831017541074,"2. HS Grad","1. Industrial",164.366963182309
43.6041890407718,"4. College Grad","2. Information",62.9817114914901
61.2544033435161,"2. HS Grad","2. Information",80.8950004680159
29.6542798158903,"4. College Grad","2. Information",82.7301445121989
59.8892107393367,"4. College Grad","2. Information",125.027796137306
39.5292184438532,"2. HS Grad","1. Industrial",146.939911150795
41.5838824637806,"2. HS Grad","1. Industrial",162.678169535497
34.1112892801051,"4. College Grad","2. Information",70.703864579268
40.1069294033533,"1. < HS Grad","2. Information",41.7642000852839
45.1073407858987,"2. HS Grad","1. Industrial",34.6669182764542
38.5355535502287,"4. College Grad","1. Industrial",93.2287379348683
58.6560848042385,"3. Some College","1. Industrial",95.7976752147715
49.5258174227758,"5. Advanced Degree","1. Industrial",52.3210259167455
32.6872658581056,"4. College Grad","2. Information",202.049240481058
41.5061210658929,"2. HS Grad","1. Industrial",35.6312208541536
44.1800104934443,"5. Advanced Degree","1. Industrial",38.0638898653182
68.6017825602443,"2. HS Grad","1. Industrial",62.6528773215989
37.4272580796672,"3. Some College","1. Industrial",144.34407648693
52.9720378567792,"2. HS Grad","2. Information",76.2515379140597
44.8804044676652,"1. < HS Grad","1. Industrial",34.616865716622
40.1221793814789,"2. HS Grad","1. Industrial",109.160439359842
45.9378638367404,"4. College Grad","1. Industrial",145.135080107949
45.9956942065461,"3. Some College","2. Information",176.233437322958
51.4418858518534,"2. HS Grad","1. Industrial",129.213888480937
53.3876715593909,"2. HS Grad","2. Information",73.4676008171891
45.6802673559207,"1. < HS Grad","1. Industrial",103.568994495722
44.1626906439938,"3. Some College","2. Information",91.3578368594724
52.4504812120725,"3. Some College","2. Information",105.44198960379
41.7441139625773,"5. Advanced Degree","2. Information",218.288744896802
62.7472897835296,"2. HS Grad","1. Industrial",186.600570331983
39.8708553949636,"5. Advanced Degree","2. Information",39.1749330315074
46.751030674068,"5. Advanced Degree","2. Information",246.794532861974
51.1362112742209,"5. Advanced Degree","1. Industrial",167.997813327422
30.2701580716024,"4. College Grad","2. Information",180.206584853743
39.7729977610634,"3. Some College","2. Information",44.8549633395313
39.8420051713696,"1. < HS Grad","2. Information",106.581550245397
30.7188754431199,"4. College Grad","1. Industrial",122.019701812294
42.2870139100249,"2. HS Grad","1. Industrial",103.484225244348
61.2914465683005,"2. HS Grad","1. Industrial",71.1316617558661
34.9832802794058,"2. HS Grad","2. Information",198.838956114665
55.8932239744715,"4. College Grad","1. Industrial",80.8083562781398
52.107351286593,"2. HS Grad","2. Information",184.312535475031
40.0629717113853,"2. HS Grad","1. Industrial",45.5731326200801
46.7950294399365,"3. Some College","1. Industrial",80.4450129209968
30.441212216743,"3. Some College","1. Industrial",56.7030257446347
30.9606969928641,"2. HS Grad","1. Industrial",124.949772359446
43.9483814307566,"4. College Grad","2. Information",247.917333434349
53.0758104615455,"2. HS Grad","2. Information",32.5647630468558
47.1174696147081,"2. HS Grad","1. Industrial",135.42171655285
50.458745389459,"4. College Grad","2. Information",92.7474318357093
43.1754068023545,"2. HS Grad","1. Industrial",20.41941257103
43.2985771192586,"5. Advanced Degree","1. Industrial",44.6810122307413
29.2192169993378,"3. Some College","1. Industrial",132.185684663808
67.3519194248274,"2. HS Grad","2. Information",92.2123188856623
47.1609644604721,"1. < HS Grad","2. Information",201.53502138737
55.132491672967,"3. Some College","2. Information",90.9473887420167
57.1720208762568,"3. Some College","2. Information",148.259779626379
36.1043822212761,"1. < HS Grad","2. Information",91.0376334599595
41.6453048440394,"2. HS Grad","1. Industrial",35.7146700432294
50.9594157297513,"2. HS Grad","2. Information",157.864738306815
62.1155538722045,"2. HS Grad","1. Industrial",181.177772069817
55.8660135995917,"3. Some College","1. Industrial",79.94456741048
30.0187344903416,"4. College Grad","2. Information",64.6635236153143
30.1947578301067,"3. Some College","1. Industrial",83.3371493419894
54.2325991144562,"3. Some College","1. Industrial",99.856335904681
32.6668355278401,"2. HS Grad","1. Industrial",123.18219431371
50.8997694373278,"4. College Grad","1. Industrial",224.890374323649
40.3587721098841,"2. HS Grad","2. Information",129.202683445473
38.9554828446922,"5. Advanced Degree","1. Industrial",156.479838116484
22.4777781797938,"2. HS Grad","1. Industrial",89.7120990260268
44.854311756353,"2. HS Grad","2. Information",123.694549267911
39.7079983499465,"1. < HS Grad","1. Industrial",122.293784694403
27.5985716159595,"4. College Grad","1. Industrial",126.72899232363
55.6649199017011,"3. Some College","2. Information",95.0234207445048
46.576610835266,"1. < HS Grad","1. Industrial",138.615069561376
23.0028077994419,"2. HS Grad","1. Industrial",26.4669013093849
41.527479217869,"5. Advanced Degree","2. Information",120.317446760242
58.8587317282595,"1. < HS Grad","2. Information",150.46972541057
33.9946959203218,"3. Some College","1. Industrial",128.1897555832
42.7669146881068,"2. HS Grad","1. Industrial",178.939638677278
44.4900141261803,"1. < HS Grad","2. Information",87.942510466641
70.1065620730364,"2. HS Grad","2. Information",132.904934469448
42.3988963917197,"2. HS Grad","2. Information",46.4455720754446
44.0104173342875,"5. Advanced Degree","2. Information",204.793638521641
42.9556333011728,"2. HS Grad","1. Industrial",146.434065828402
44.8049598143815,"4. College Grad","1. Industrial",100.944671641895
39.0666004389807,"1. < HS Grad","2. Information",38.5801784320807
47.6539341757353,"2. HS Grad","1. Industrial",55.8992422139086
36.0183284571647,"4. College Grad","2. Information",213.458069887891
40.3850712382067,"3. Some College","2. Information",93.6214493864947
40.3183954660577,"3. Some College","1. Industrial",105.982338636614
67.7236779096372,"1. < HS Grad","1. Industrial",127.459365544873
46.5094202664461,"5. Advanced Degree","2. Information",137.715519371413
42.2180924281157,"2. HS Grad","1. Industrial",120.764606665728
30.0994370754148,"2. HS Grad","2. Information",118.494584932085
38.0139057760772,"3. Some College","1. Industrial",159.684650595792
55.5581389763792,"3. Some College","1. Industrial",138.764116690695
32.6469317449788,"2. HS Grad","1. Industrial",77.5506990178129
41.2003039540569,"2. HS Grad","1. Industrial",44.3629808209312
31.917458627757,"4. College Grad","1. Industrial",88.6883454885878
47.4591416152981,"4. College Grad","2. Information",97.8034895205333
31.1025217761197,"3. Some College","2. Information",130.05504698754
30.7056392901558,"5. Advanced Degree","1. Industrial",36.1887655797139
45.783965114821,"2. HS Grad","2. Information",127.488897734704
52.356075714847,"3. Some College","1. Industrial",109.155604272963
31.2523186509314,"4. College Grad","2. Information",147.7408712248
47.6460417724652,"4. College Grad","2. Information",55.3414911159509
30.2388154577022,"4. College Grad","2. Information",28.6080509549429
51.4618597251869,"3. Some College","2. Information",141.304879289904
42.0013088296761,"5. Advanced Degree","2. Information",202.599760080004
45.5952746724899,"2. HS Grad","1. Industrial",205.027451206078
26.6279902872977,"4. College Grad","2. Information",88.5691299705801
67.5350776735825,"2. HS Grad","1. Industrial",158.902770558814
38.4375084691339,"2. HS Grad","2. Information",146.535709531963
33.2384859135789,"4. College Grad","1. Industrial",50.4231289624326
43.0654888132618,"4. College Grad","1. Industrial",67.2735695877897
40.115515563651,"2. HS Grad","1. Industrial",117.461434079149
24.9197512575672,"2. HS Grad","1. Industrial",37.8789406981375
55.3480045886365,"1. < HS Grad","1. Industrial",80.3434095402368
29.5048938049855,"5. Advanced Degree","1. Industrial",244.513650553315
27.7797288393985,"4. College Grad","2. Information",169.463782642164
40.6085840149148,"3. Some College","2. Information",117.777973652626
28.5223146189431,"3. Some College","2. Information",177.38318406971
38.1850560239112,"3. Some College","2. Information",62.6656553274344
27.8420860058873,"4. College Grad","2. Information",101.62474662982
32.244338209544,"3. Some College","2. Information",66.5001280402938
53.050057789578,"4. College Grad","2. Information",127.286302744189
24.2335761020748,"5. Advanced Degree","2. Information",64.134981419864
28.0993964439606,"1. < HS Grad","2. Information",85.3062919254178
54.9718135027746,"5. Advanced Degree","2. Information",105.851570088261
53.7710208506845,"3. Some College","1. Industrial",116.498325129586
33.1962831608146,"2. HS Grad","1. Industrial",164.109882042243
45.7859907284817,"2. HS Grad","2. Information",30.596682796187
22.1749211054112,"2. HS Grad","1. Industrial",191.212785779865
71.9177571795854,"5. Advanced Degree","1. Industrial",43.6168642125668
55.0180723338567,"4. College Grad","2. Information",184.214322058453
29.5854251446182,"3. Some College","1. Industrial",91.4802764290736
23.8937177353787,"4. College Grad","2. Information",108.643531279389
32.2230861634887,"4. College Grad","1. Industrial",136.360140998993
60.1089997872124,"3. Some College","2. Information",167.686296859375
53.7837795464652,"4. College Grad","2. Information",81.455621351618
44.9298950114411,"4. College Grad","2. Information",135.852711226497
27.2472772762649,"5. Advanced Degree","2. Information",168.921078736663
40.6477980696173,"2. HS Grad","1. Industrial",139.431768471905
63.4289513728626,"4. College Grad","2. Information",144.246551637368
49.3554565280796,"1. < HS Grad","2. Information",32.1063509922258
39.4794996375482,"1. < HS Grad","1. Industrial",145.975149977943
32.9950474512219,"3. Some College","2. Information",58.0812993699637
53.4278784346919,"2. HS Grad","1. Industrial",96.5964204728385
35.1781507020377,"2. HS Grad","2. Information",116.411866009708
50.4479565085264,"2. HS Grad","1. Industrial",147.130085748731
40.6846536611394,"4. College Grad","2. Information",135.019804180286
27.3529931234071,"2. HS Grad","1. Industrial",38.7683573600887
46.6669354967229,"1. < HS Grad","2. Information",95.3184505576768
39.4401439870103,"2. HS Grad","1. Industrial",89.5760424472401
46.5812428114292,"2. HS Grad","1. Industrial",69.7404775245278
34.4230261640942,"3. Some College","1. Industrial",91.0824581367827
31.2522515908861,"2. HS Grad","1. Industrial",69.5003792177432
31.0108580339083,"2. HS Grad","1. Industrial",104.091820039546
53.8588254759217,"4. College Grad","2. Information",118.234618698162
52.45959613853,"3. Some College","2. Information",42.8211111530658
45.6712187273929,"4. College Grad","2. Information",83.590249292879
38.0776150251144,"2. HS Grad","1. Industrial",58.6684690280447
44.95924787761,"4. College Grad","1. Industrial",106.039482607656
55.123918559225,"2. HS Grad","1. Industrial",65.910418455576
44.9165339302542,"2. HS Grad","1. Industrial",135.696013203381
57.5211121293604,"4. College Grad","2. Information",169.988925456752
21.9222432674215,"2. HS Grad","2. Information",45.3127274564462
49.7548393865723,"2. HS Grad","1. Industrial",60.9624638270841
32.9185565251748,"2. HS Grad","1. Industrial",168.822905391385
22.0165156321428,"1. < HS Grad","1. Industrial",58.8194805793089
37.1209420363425,"4. College Grad","1. Industrial",62.4605279713289
62.6762960551287,"3. Some College","1. Industrial",80.883839326221
22.8297199213971,"2. HS Grad","1. Industrial",185.361274038656
27.8571621480538,"2. HS Grad","1. Industrial",185.352710759514
39.6649484417975,"3. Some College","2. Information",105.4138631004
42.6150810643625,"5. Advanced Degree","1. Industrial",107.235222683003
34.3745336502136,"4. College Grad","1. Industrial",98.9492216849113
44.6663359274035,"4. College Grad","2. Information",121.343115281348
54.5625354541588,"3. Some College","1. Industrial",120.805127951678
38.3373592429869,"2. HS Grad","1. Industrial",189.189134819202
42.2140297897206,"3. Some College","2. Information",108.21525384373
39.7016068586826,"5. Advanced Degree","2. Information",50.49095642447
29.7597470376856,"2. HS Grad","1. Industrial",129.741426627903
53.0312271691753,"2. HS Grad","1. Industrial",52.1052759284487
28.2768433596161,"4. College Grad","2. Information",150.214746538155
54.2341642805596,"4. College Grad","2. Information",235.226908867093
36.0925344243504,"2. HS Grad","2. Information",109.686354515713
42.3900699280115,"4. College Grad","2. Information",101.080692278881
60.7285347760387,"2. HS Grad","2. Information",143.386346541006
45.8373496110391,"3. Some College","1. Industrial",153.504353143245
56.5276577875322,"2. HS Grad","2. Information",139.121683760482
45.175577468304,"1. < HS Grad","1. Industrial",109.965780178117
55.969504184291,"3. Some College","2. Information",154.190662531052
30.9470105769139,"3. Some College","2. Information",50.2219753397539
49.2649929566117,"2. HS Grad","1. Industrial",82.2534336561701
61.8956535294577,"4. College Grad","2. Information",226.429136813811
60.5200615354971,"1. < HS Grad","1. Industrial",23.6023564941063
54.9984952795139,"4. College Grad","1. Industrial",217.422757492455
40.9943887893538,"2. HS Grad","1. Industrial",97.75261045887
37.4044194329777,"2. HS Grad","2. Information",61.4295298435351
65.6351395991951,"2. HS Grad","1. Industrial",147.903307089082
43.8091705922239,"2. HS Grad","1. Industrial",98.9587042816918
56.6662227569653,"1. < HS Grad","2. Information",150.30598647748
35.870621456794,"4. College Grad","2. Information",165.262322243086
28.4140730420168,"3. Some College","2. Information",125.707917569163
33.5302669595742,"2. HS Grad","1. Industrial",56.6392370372817
46.0635527506969,"3. Some College","2. Information",118.154962713086
32.4051348980789,"4. College Grad","2. Information",165.977081102509
28.3714298989249,"2. HS Grad","2. Information",161.85245136192
36.462460903878,"5. Advanced Degree","2. Information",159.255468077105
45.5935113630732,"3. Some College","2. Information",220.968029336998
44.7888025896022,"5. Advanced Degree","2. Information",145.388066222917
55.5450653983583,"5. Advanced Degree","2. Information",107.146691377714
50.7586006607679,"2. HS Grad","1. Industrial",137.298647077024
57.9857753669004,"4. College Grad","2. Information",170.662766236425
36.0001343971293,"3. Some College","2. Information",89.971366622062
35.6508099997817,"3. Some College","1. Industrial",44.8329039199205
47.4245788604002,"2. HS Grad","2. Information",161.940315421537
26.6246881405044,"2. HS Grad","1. Industrial",90.7307429054799
47.766809323383,"4. College Grad","2. Information",132.660075518217
47.0286099085126,"5. Advanced Degree","1. Industrial",195.531027884172
34.990356699526,"2. HS Grad","1. Industrial",89.3496515308855
44.35417075321,"2. HS Grad","2. Information",129.227645442349
28.6208735470712,"2. HS Grad","2. Information",121.97975066594
60.0981800081893,"4. College Grad","2. Information",146.06028399355
34.2660730822106,"3. Some College","2. Information",44.380624082816
33.1554701575189,"4. College Grad","2. Information",113.649426534448
24.8383829471247,"2. HS Grad","1. Industrial",64.7160779258494
23.4822906094608,"3. Some College","2. Information",171.985969015826
48.7101850719422,"1. < HS Grad","1. Industrial",108.836454284782
36.2248882791427,"2. HS Grad","1. Industrial",50.6351069799935
39.5962129783809,"2. HS Grad","1. Industrial",45.9292150468255
56.2394842010865,"4. College Grad","2. Information",173.943070574607
49.3354510716216,"3. Some College","2. Information",69.4624800481866
31.9108394770625,"4. College Grad","2. Information",161.003871578811
34.483272280902,"1. < HS Grad","1. Industrial",92.8374463283963
33.3545005551799,"3. Some College","1. Industrial",190.821487641685
24.3305247822339,"4. College Grad","1. Industrial",137.944408707992
30.6175475902296,"4. College Grad","2. Information",199.084763397771
35.7369899331699,"1. < HS Grad","2. Information",129.372618004099
37.0304226896676,"2. HS Grad","1. Industrial",95.3676543412565
24.7827051679401,"2. HS Grad","1. Industrial",40.0298845432867
53.0450555040773,"2. HS Grad","1. Industrial",149.937434027486
26.9168790594046,"5. Advanced Degree","2. Information",153.603778442836
35.9977697324198,"4. College Grad","2. Information",131.754003935253
